id_measurement;latitude;longitude;id_ernte;fehlt;überreif;verkümmert;kein Kopf;faul;unreif;Gewicht
Hofmaenner_F_005.142;47.21821526;9.492966693;Hofmaenner_F_005.142;false;false;false;false;false;false;502
Hofmaenner_F_005.143;47.2182125;9.492965169;Hofmaenner_F_005.143;false;false;false;false;false;false;520
Hofmaenner_F_005.144;47.21820992;9.49296317;Hofmaenner_F_005.144;false;false;false;false;false;false;452
Hofmaenner_F_005.145;47.21820616;9.492961379;Hofmaenner_F_005.145;false;false;false;false;false;false;730
Hofmaenner_F_005.146;47.21820336;9.492959784;Hofmaenner_F_005.146;false;false;false;false;false;false;612
Hofmaenner_F_005.147;47.2182004;9.492958056;Hofmaenner_F_005.147;false;false;false;false;false;false;512
Hofmaenner_F_005.148;47.21819732;9.492956396;Hofmaenner_F_005.148;false;false;false;false;false;false;648
Hofmaenner_F_005.149;47.21819458;9.492954673;Hofmaenner_F_005.149;false;false;false;false;false;false;514
Hofmaenner_F_005.150;47.21819175;9.49295308;Hofmaenner_F_005.150;false;false;false;false;false;true;246
Hofmaenner_F_005.151;47.21818848;9.492951341;Hofmaenner_F_005.151;false;false;false;false;false;false;650
Hofmaenner_F_005.152;47.21818565;9.492949616;Hofmaenner_F_005.152;false;false;false;false;false;false;491
Hofmaenner_F_005.153;47.21818234;9.492947736;Hofmaenner_F_005.153;false;false;false;false;false;false;667
Hofmaenner_F_005.154;47.21817964;9.492946211;Hofmaenner_F_005.154;false;false;false;false;false;false;532
Hofmaenner_F_005.155;47.2181763;9.492944379;Hofmaenner_F_005.155;false;false;false;false;false;false;730
Hofmaenner_F_005.156;47.21817349;9.492942521;Hofmaenner_F_005.156;false;false;false;false;false;true;nan
Hofmaenner_F_005.157;47.21817072;9.492941101;Hofmaenner_F_005.157;false;false;false;false;false;false;442
Hofmaenner_F_005.158;47.21816796;9.492939542;Hofmaenner_F_005.158;false;false;false;false;false;false;509
Hofmaenner_F_005.159;47.21816482;9.492937743;Hofmaenner_F_005.159;false;false;false;false;false;false;600
Hofmaenner_F_005.160;47.21816179;9.492935955;Hofmaenner_F_005.160;false;false;false;false;false;false;588
Hofmaenner_F_005.161;47.21815917;9.492934623;Hofmaenner_F_005.161;false;false;false;false;false;false;582
Hofmaenner_F_005.162;47.2181561;9.492932499;Hofmaenner_F_005.162;false;false;false;false;false;false;705
Hofmaenner_F_005.163;47.21815337;9.492931231;Hofmaenner_F_005.163;false;false;false;false;false;true;nan
Hofmaenner_F_005.164;47.21815002;9.492929241;Hofmaenner_F_005.164;false;false;false;false;false;false;811
Hofmaenner_F_005.165;47.21814682;9.492927497;Hofmaenner_F_005.165;false;false;false;false;false;false;573
Hofmaenner_F_005.166;47.21814422;9.492926105;Hofmaenner_F_005.166;false;false;false;false;false;false;433
Hofmaenner_F_005.167;47.21814113;9.492924389;Hofmaenner_F_005.167;false;false;false;false;false;false;588
Hofmaenner_F_005.168;47.21813858;9.492922835;Hofmaenner_F_005.168;false;false;false;false;false;true;nan
Hofmaenner_F_005.169;47.21813506;9.492920934;Hofmaenner_F_005.169;false;false;false;false;false;false;700
Hofmaenner_F_005.170;47.21813197;9.492919074;Hofmaenner_F_005.170;false;false;false;false;false;false;495
Hofmaenner_F_005.171;47.21812888;9.49291755;Hofmaenner_F_005.171;false;false;false;false;false;false;554
Hofmaenner_F_005.172;47.21812657;9.492915928;Hofmaenner_F_005.172;false;false;false;false;false;false;654
Hofmaenner_F_005.173;47.21812296;9.492913842;Hofmaenner_F_005.173;false;false;false;false;false;false;657
Hofmaenner_F_005.174;47.21812017;9.492912556;Hofmaenner_F_005.174;false;false;false;false;false;false;614
Hofmaenner_F_005.175;47.21811696;9.49291059;Hofmaenner_F_005.175;false;false;false;false;false;false;648
Hofmaenner_F_005.176;47.21811405;9.492908616;Hofmaenner_F_005.176;false;false;false;false;false;false;658
Hofmaenner_F_005.177;47.21811105;9.492907315;Hofmaenner_F_005.177;false;false;false;false;false;false;568
Hofmaenner_F_005.178;47.21810798;9.492905309;Hofmaenner_F_005.178;false;false;false;false;false;false;957
Hofmaenner_F_005.179;47.21810487;9.492903818;Hofmaenner_F_005.179;false;false;true;false;false;false;nan
Hofmaenner_F_005.180;47.21809873;9.492900441;Hofmaenner_F_005.180;false;false;false;false;false;false;729
Hofmaenner_F_005.181;47.21809604;9.492898785;Hofmaenner_F_005.181;false;false;false;false;false;false;555
Hofmaenner_F_005.182;47.21809305;9.49289695;Hofmaenner_F_005.182;false;false;false;false;false;false;468
Hofmaenner_F_005.183;47.21808958;9.492895212;Hofmaenner_F_005.183;false;false;false;false;false;false;555
Hofmaenner_F_005.184;47.21808664;9.492893496;Hofmaenner_F_005.184;false;false;false;false;false;false;723
Hofmaenner_F_005.185;47.21808038;9.492889941;Hofmaenner_F_005.185;false;false;false;false;false;false;811
Hofmaenner_F_005.186;47.21807727;9.492888371;Hofmaenner_F_005.186;false;false;false;false;false;false;623
Hofmaenner_F_005.187;47.21807462;9.492886648;Hofmaenner_F_005.187;false;false;false;false;false;false;584
Hofmaenner_F_005.188;47.21807128;9.492884885;Hofmaenner_F_005.188;false;false;false;false;false;false;640
Hofmaenner_F_005.189;47.21806835;9.49288326;Hofmaenner_F_005.189;false;false;false;false;false;false;333
Hofmaenner_F_005.190;47.21806515;9.492881338;Hofmaenner_F_005.190;false;false;false;false;false;false;406
Hofmaenner_F_005.191;47.21806202;9.492879789;Hofmaenner_F_005.191;false;false;false;false;false;false;761
Hofmaenner_F_005.192;47.21805885;9.492878033;Hofmaenner_F_005.192;false;false;false;false;false;false;511
Hofmaenner_F_005.193;47.21805593;9.492876324;Hofmaenner_F_005.193;false;false;false;false;false;false;680
Hofmaenner_F_005.194;47.21805287;9.492874493;Hofmaenner_F_005.194;false;false;false;false;false;false;688
Hofmaenner_F_005.195;47.2180499;9.492872922;Hofmaenner_F_005.195;false;false;false;false;false;false;540
Hofmaenner_F_005.196;47.21804672;9.492871373;Hofmaenner_F_005.196;false;false;false;false;false;false;660
Hofmaenner_F_005.197;47.2180439;9.492869555;Hofmaenner_F_005.197;false;false;false;false;false;false;704
Hofmaenner_F_005.198;47.21804062;9.492867671;Hofmaenner_F_005.198;false;false;false;false;false;false;315
Hofmaenner_F_005.199;47.21803729;9.492866032;Hofmaenner_F_005.199;false;false;false;false;false;false;328
Hofmaenner_F_005.200;47.21803463;9.492864439;Hofmaenner_F_005.200;false;false;false;false;false;false;740
Hofmaenner_F_005.201;47.21803151;9.492862472;Hofmaenner_F_005.201;false;false;false;false;false;true;164
Hofmaenner_F_005.202;47.21802873;9.492860994;Hofmaenner_F_005.202;false;true;false;false;false;false;nan
Hofmaenner_F_005.203;47.21802548;9.492859291;Hofmaenner_F_005.203;false;false;false;false;false;false;365
Hofmaenner_F_005.204;47.21802249;9.492857538;Hofmaenner_F_005.204;false;false;false;false;false;false;650
Hofmaenner_F_005.205;47.21801938;9.492855784;Hofmaenner_F_005.205;false;false;false;false;false;false;606
Hofmaenner_F_005.206;47.2180166;9.492854021;Hofmaenner_F_005.206;false;false;false;false;false;false;401
Hofmaenner_F_005.207;47.2180135;9.492852341;Hofmaenner_F_005.207;false;false;false;false;false;false;556
Hofmaenner_F_005.208;47.21801024;9.49285064;Hofmaenner_F_005.208;false;false;false;false;false;false;467
Hofmaenner_F_005.209;47.21800708;9.492848727;Hofmaenner_F_005.209;false;false;false;false;false;false;554
Hofmaenner_F_005.210;47.21800416;9.492847067;Hofmaenner_F_005.210;false;false;false;false;false;false;788
Hofmaenner_F_005.211;47.21800065;9.492844989;Hofmaenner_F_005.211;false;false;false;true;false;false;nan
Hofmaenner_F_005.212;47.2179956;9.492842067;Hofmaenner_F_005.212;false;false;false;false;false;false;302
Hofmaenner_F_005.213;47.21799205;9.492840326;Hofmaenner_F_005.213;false;false;false;false;false;false;814
Hofmaenner_F_005.214;47.21798606;9.492836835;Hofmaenner_F_005.214;false;false;false;false;false;false;690
Hofmaenner_F_005.215;47.21798034;9.492833497;Hofmaenner_F_005.215;false;false;false;false;false;false;483
Hofmaenner_F_005.216;47.21797738;9.492832022;Hofmaenner_F_005.216;false;false;false;false;false;false;798
Hofmaenner_F_005.217;47.21795923;9.492821732;Hofmaenner_F_005.217;false;false;false;false;false;false;539
Hofmaenner_F_005.218;47.21795697;9.492820238;Hofmaenner_F_005.218;false;false;false;false;false;false;442
Hofmaenner_F_005.219;47.21795335;9.492818123;Hofmaenner_F_005.219;false;false;false;false;false;false;528
Hofmaenner_F_005.220;47.21795033;9.492816529;Hofmaenner_F_005.220;false;false;false;false;false;false;580
Hofmaenner_F_005.221;47.21794751;9.49281479;Hofmaenner_F_005.221;false;false;false;false;false;false;777
Hofmaenner_F_005.222;47.21794143;9.492811429;Hofmaenner_F_005.222;false;false;false;false;false;false;705
Hofmaenner_F_005.223;47.21793815;9.492809625;Hofmaenner_F_005.223;false;false;false;false;false;false;468
Hofmaenner_F_005.224;47.21793506;9.492807942;Hofmaenner_F_005.224;false;false;false;false;false;false;493
Hofmaenner_F_005.225;47.21793215;9.492806245;Hofmaenner_F_005.225;false;false;false;false;false;false;800
Hofmaenner_F_005.226;47.21792614;9.492802837;Hofmaenner_F_005.226;false;false;false;false;false;false;882
Hofmaenner_F_005.227;47.21792324;9.492801268;Hofmaenner_F_005.227;false;false;false;false;false;false;520
Hofmaenner_F_005.228;47.2179205;9.492799561;Hofmaenner_F_005.228;false;false;false;false;false;false;533
Hofmaenner_F_005.229;47.21791397;9.492796066;Hofmaenner_F_005.229;false;false;false;false;false;false;606
Hofmaenner_F_005.230;47.21791114;9.492794238;Hofmaenner_F_005.230;false;false;false;false;false;false;474
Hofmaenner_F_005.231;47.21790805;9.492792649;Hofmaenner_F_005.231;false;true;false;false;false;false;nan
Hofmaenner_F_005.232;47.21790472;9.492790571;Hofmaenner_F_005.232;false;false;false;false;false;false;640
Hofmaenner_F_005.233;47.21790155;9.492788836;Hofmaenner_F_005.233;false;false;false;false;false;false;565
Hofmaenner_F_005.234;47.21789899;9.49278733;Hofmaenner_F_005.234;false;false;false;false;false;false;625
Hofmaenner_F_005.235;47.21789578;9.492785429;Hofmaenner_F_005.235;false;false;false;false;false;false;732
Hofmaenner_F_005.236;47.21788967;9.492782207;Hofmaenner_F_005.236;false;false;false;false;false;false;638
Hofmaenner_F_005.237;47.21788696;9.492780474;Hofmaenner_F_005.237;false;false;false;false;false;false;508
Hofmaenner_F_005.238;47.21788389;9.492778733;Hofmaenner_F_005.238;false;false;false;false;false;false;446
Hofmaenner_F_005.239;47.2178777;9.492775162;Hofmaenner_F_005.239;false;false;false;false;false;false;716
Hofmaenner_F_005.240;47.2178746;9.492773398;Hofmaenner_F_005.240;false;false;false;false;false;false;326
Hofmaenner_F_005.241;47.21787161;9.492771739;Hofmaenner_F_005.241;false;true;false;false;false;false;nan
Hofmaenner_F_005.242;47.21786866;9.492770065;Hofmaenner_F_005.242;false;false;false;false;false;false;388
Hofmaenner_F_005.243;47.21786503;9.492768144;Hofmaenner_F_005.243;false;false;false;false;false;false;396
Hofmaenner_F_005.244;47.21786208;9.492766548;Hofmaenner_F_005.244;false;false;false;false;false;false;697
Hofmaenner_F_005.245;47.21785956;9.492764684;Hofmaenner_F_005.245;false;false;false;false;false;false;486
Hofmaenner_F_005.246;47.21785667;9.492763267;Hofmaenner_F_005.246;false;false;false;false;false;false;610
Hofmaenner_F_005.247;47.21785329;9.49276114;Hofmaenner_F_005.247;false;false;false;false;false;false;563
Hofmaenner_F_005.248;47.21785072;9.492759681;Hofmaenner_F_005.248;false;false;false;false;false;false;412
Hofmaenner_F_005.249;47.21784716;9.492757893;Hofmaenner_F_005.249;false;false;false;false;false;false;660
Hofmaenner_F_005.250;47.21784459;9.492756134;Hofmaenner_F_005.250;false;false;false;false;false;false;545
Hofmaenner_F_005.251;47.2178388;9.492752992;Hofmaenner_F_005.251;false;false;false;false;false;false;928
Hofmaenner_F_005.252;47.21783514;9.492750795;Hofmaenner_F_005.252;false;false;false;false;false;false;548
Hofmaenner_F_005.253;47.21783213;9.492749348;Hofmaenner_F_005.253;false;false;false;false;false;false;728
Hofmaenner_F_005.254;47.21782947;9.492747793;Hofmaenner_F_005.254;false;false;false;false;false;false;506
Hofmaenner_F_005.255;47.2178261;9.49274592;Hofmaenner_F_005.255;false;false;false;false;false;false;830
Hofmaenner_F_005.256;47.21782293;9.492744127;Hofmaenner_F_005.256;false;false;false;false;false;false;376
Hofmaenner_F_005.257;47.21782031;9.492742567;Hofmaenner_F_005.257;false;false;false;false;false;false;772
Hofmaenner_F_005.258;47.2178169;9.492740672;Hofmaenner_F_005.258;false;false;false;false;false;false;432
Hofmaenner_F_005.259;47.21781392;9.492739012;Hofmaenner_F_005.259;false;false;false;false;false;true;137
Hofmaenner_F_005.260;47.21781136;9.492737496;Hofmaenner_F_005.260;false;false;false;false;false;false;674
Hofmaenner_F_005.261;47.21780518;9.492733959;Hofmaenner_F_005.261;false;false;false;false;false;false;560
Hofmaenner_F_005.262;47.21780182;9.492731836;Hofmaenner_F_005.262;false;false;false;false;false;false;493
Hofmaenner_F_005.263;47.21779892;9.492730589;Hofmaenner_F_005.263;false;false;false;false;false;false;472
Hofmaenner_F_005.264;47.21779594;9.492728602;Hofmaenner_F_005.264;false;false;false;false;false;false;635
Hofmaenner_F_005.265;47.21779305;9.492726821;Hofmaenner_F_005.265;false;false;false;false;false;false;376
Hofmaenner_F_005.266;47.21778984;9.492725199;Hofmaenner_F_005.266;false;false;false;false;false;false;710
Hofmaenner_F_005.267;47.21778656;9.492723345;Hofmaenner_F_005.267;false;false;false;false;false;false;402
Hofmaenner_F_005.268;47.21778377;9.492722025;Hofmaenner_F_005.268;false;false;false;false;false;false;404
Hofmaenner_F_005.269;47.2177807;9.492720204;Hofmaenner_F_005.269;false;false;false;false;false;false;770
Hofmaenner_F_005.270;47.21777769;9.492718479;Hofmaenner_F_005.270;false;false;false;false;false;false;476
Hofmaenner_F_005.271;47.21777512;9.492716828;Hofmaenner_F_005.271;false;false;false;false;false;false;460
Hofmaenner_F_005.272;47.21777197;9.492715097;Hofmaenner_F_005.272;false;false;false;false;false;false;398
Hofmaenner_F_005.273;47.21776848;9.492713363;Hofmaenner_F_005.273;false;false;false;false;false;false;551
Hofmaenner_F_005.274;47.21776547;9.492711581;Hofmaenner_F_005.274;false;false;false;false;false;false;513
Hofmaenner_F_005.275;47.21776244;9.49270991;Hofmaenner_F_005.275;false;false;false;false;false;false;557
Hofmaenner_F_005.276;47.21775908;9.492708275;Hofmaenner_F_005.276;false;false;false;false;false;false;441
Hofmaenner_F_005.277;47.21775656;9.492706734;Hofmaenner_F_005.277;false;false;false;false;false;false;477
Hofmaenner_F_005.278;47.21775337;9.492705;Hofmaenner_F_005.278;false;false;false;false;false;false;496
Hofmaenner_F_005.279;47.21774999;9.492702978;Hofmaenner_F_005.279;false;false;false;false;false;false;643
Hofmaenner_F_005.280;47.21774702;9.492701528;Hofmaenner_F_005.280;false;false;false;false;false;false;473
Hofmaenner_F_005.281;47.21774388;9.492699495;Hofmaenner_F_005.281;false;false;false;false;false;false;519
Hofmaenner_F_005.282;47.21774112;9.492698088;Hofmaenner_F_005.282;false;false;false;false;false;false;756
Hofmaenner_F_005.283;47.21773824;9.492696361;Hofmaenner_F_005.283;false;false;false;false;false;false;292
Hofmaenner_F_005.284;47.217735;9.492694616;Hofmaenner_F_005.284;false;false;false;false;false;false;587
Hofmaenner_F_005.285;47.21773208;9.49269279;Hofmaenner_F_005.285;false;false;false;false;false;false;539
Hofmaenner_F_005.286;47.21772908;9.49269125;Hofmaenner_F_005.286;false;false;false;false;false;false;776
Hofmaenner_F_005.287;47.21772578;9.492689307;Hofmaenner_F_005.287;false;false;false;false;false;true;222
Hofmaenner_F_005.288;47.21772267;9.492687789;Hofmaenner_F_005.288;false;false;false;false;false;false;542
Hofmaenner_F_005.289;47.21771974;9.492686234;Hofmaenner_F_005.289;false;false;false;false;false;false;574
Hofmaenner_F_005.290;47.21771704;9.49268465;Hofmaenner_F_005.290;false;false;false;false;false;false;363
Hofmaenner_F_005.291;47.21771399;9.492682866;Hofmaenner_F_005.291;false;false;false;false;false;false;520
Hofmaenner_F_005.292;47.2177108;9.492681091;Hofmaenner_F_005.292;false;false;false;false;false;false;721
Hofmaenner_F_005.293;47.21770784;9.492679377;Hofmaenner_F_005.293;false;false;false;false;false;false;567
Hofmaenner_F_005.294;47.21770484;9.492677863;Hofmaenner_F_005.294;false;false;false;false;false;false;470
Hofmaenner_F_005.295;47.21770191;9.492676003;Hofmaenner_F_005.295;false;false;false;false;false;false;546
Hofmaenner_F_005.296;47.2176993;9.492674657;Hofmaenner_F_005.296;false;false;false;false;false;false;405
Hofmaenner_F_005.297;47.21769597;9.492672808;Hofmaenner_F_005.297;false;false;false;false;false;false;670
Hofmaenner_F_005.298;47.21769282;9.492671093;Hofmaenner_F_005.298;false;false;false;false;false;false;387
Hofmaenner_F_005.299;47.21768988;9.492669247;Hofmaenner_F_005.299;false;false;false;false;false;false;605
Hofmaenner_F_005.300;47.2176867;9.492667756;Hofmaenner_F_005.300;false;false;false;false;false;false;552
Hofmaenner_F_005.301;47.21768409;9.49266598;Hofmaenner_F_005.301;false;false;false;false;false;false;644
Hofmaenner_F_005.302;47.21768112;9.492664374;Hofmaenner_F_005.302;false;false;false;false;false;true;115
Hofmaenner_F_005.303;47.21767778;9.492662465;Hofmaenner_F_005.303;false;false;false;false;false;false;475
Hofmaenner_F_005.304;47.21767472;9.492660793;Hofmaenner_F_005.304;false;false;false;false;false;false;636
Hofmaenner_F_005.305;47.21767187;9.492659224;Hofmaenner_F_005.305;false;false;false;false;false;false;603
Hofmaenner_F_005.306;47.21766878;9.492657602;Hofmaenner_F_005.306;false;false;false;false;false;true;209
Hofmaenner_F_005.307;47.21766595;9.492655724;Hofmaenner_F_005.307;false;false;false;false;false;false;748
Hofmaenner_F_005.308;47.21766308;9.49265423;Hofmaenner_F_005.308;false;false;false;false;false;false;683
Hofmaenner_F_005.309;47.21765975;9.492652358;Hofmaenner_F_005.309;false;false;false;false;false;false;492
Hofmaenner_F_005.310;47.21765677;9.492650721;Hofmaenner_F_005.310;false;false;false;false;false;false;527
Hofmaenner_F_005.311;47.21765346;9.492648935;Hofmaenner_F_005.311;false;false;false;false;false;false;632
Hofmaenner_F_005.312;47.21765094;9.492647071;Hofmaenner_F_005.312;false;false;false;false;false;false;561
Hofmaenner_F_005.313;47.217648;9.492645695;Hofmaenner_F_005.313;false;false;false;false;false;false;608
Hofmaenner_F_005.314;47.21764487;9.492644052;Hofmaenner_F_005.314;false;false;false;false;false;false;422
Hofmaenner_F_005.315;47.217642;9.492642178;Hofmaenner_F_005.315;false;false;false;false;false;false;687
Hofmaenner_F_005.316;47.21763863;9.492640221;Hofmaenner_F_005.316;false;false;false;false;false;false;827
Hofmaenner_F_005.317;47.21763277;9.492637024;Hofmaenner_F_005.317;false;false;false;false;false;false;593
Hofmaenner_F_005.318;47.21762987;9.492635381;Hofmaenner_F_005.318;false;false;false;false;false;false;481
Hofmaenner_F_005.319;47.21762682;9.492633631;Hofmaenner_F_005.319;false;false;false;false;false;false;507
Hofmaenner_F_005.320;47.21762426;9.492632221;Hofmaenner_F_005.320;false;false;false;false;false;false;521
Hofmaenner_F_005.321;47.21762069;9.492630396;Hofmaenner_F_005.321;false;false;false;false;false;false;648
Hofmaenner_F_005.322;47.21761819;9.492628229;Hofmaenner_F_005.322;false;false;false;false;false;false;380
Hofmaenner_F_005.323;47.21761464;9.492626945;Hofmaenner_F_005.323;false;false;false;false;false;false;578
Hofmaenner_F_005.324;47.21761219;9.492625399;Hofmaenner_F_005.324;false;false;false;false;false;false;543
Hofmaenner_F_005.325;47.21760865;9.492623259;Hofmaenner_F_005.325;false;false;false;false;false;false;600
Hofmaenner_F_005.326;47.21760569;9.492621706;Hofmaenner_F_005.326;false;false;false;false;false;false;506
Hofmaenner_F_005.327;47.21760292;9.492620023;Hofmaenner_F_005.327;false;false;false;false;false;false;315
Hofmaenner_F_005.328;47.21759981;9.49261824;Hofmaenner_F_005.328;false;false;false;false;false;false;545
Hofmaenner_F_005.329;47.21759675;9.492616607;Hofmaenner_F_005.329;false;false;false;false;false;false;599
Hofmaenner_F_005.330;47.21759382;9.492615067;Hofmaenner_F_005.330;false;false;false;false;false;false;435
Hofmaenner_F_005.331;47.2175909;9.492613241;Hofmaenner_F_005.331;false;false;false;false;false;false;606
Hofmaenner_F_005.332;47.21758781;9.492611574;Hofmaenner_F_005.332;false;false;false;false;false;false;518
Hofmaenner_F_005.333;47.217585;9.49260993;Hofmaenner_F_005.333;false;false;false;false;false;false;449
Hofmaenner_F_005.334;47.21758169;9.492608007;Hofmaenner_F_005.334;false;false;false;false;false;false;616
Hofmaenner_F_005.335;47.217579;9.492606461;Hofmaenner_F_005.335;false;false;false;false;false;false;615
Hofmaenner_F_005.336;47.21757586;9.492604929;Hofmaenner_F_005.336;false;false;false;false;false;false;634
Hofmaenner_F_005.337;47.21757256;9.492602944;Hofmaenner_F_005.337;false;false;false;false;false;false;674
Hofmaenner_F_005.338;47.21756907;9.492601189;Hofmaenner_F_005.338;false;false;false;false;true;false;nan
Hofmaenner_F_005.339;47.21756682;9.492599695;Hofmaenner_F_005.339;false;true;false;false;false;false;nan
Hofmaenner_F_005.340;47.21756414;9.492598215;Hofmaenner_F_005.340;false;false;false;false;false;false;650
Hofmaenner_F_005.341;47.21756087;9.492596343;Hofmaenner_F_005.341;false;false;false;false;false;false;515
Hofmaenner_F_005.342;47.21755786;9.492594523;Hofmaenner_F_005.342;false;false;false;false;false;false;655
Hofmaenner_F_005.343;47.21755501;9.492593008;Hofmaenner_F_005.343;false;false;false;false;false;false;532
Hofmaenner_F_005.344;47.21755154;9.492591289;Hofmaenner_F_005.344;false;false;false;false;false;false;680
Hofmaenner_F_005.345;47.21754881;9.492589312;Hofmaenner_F_005.345;false;false;false;false;false;false;780
Hofmaenner_F_005.346;47.21754465;9.492587137;Hofmaenner_F_005.346;false;false;false;false;false;false;nan
Hofmaenner_F_005.347;47.21754265;9.492586255;Hofmaenner_F_005.347;false;false;false;false;false;false;nan
Hofmaenner_F_005.348;47.21753996;9.492584414;Hofmaenner_F_005.348;false;false;false;false;false;false;nan
Hofmaenner_F_005.349;47.21753614;9.492582217;Hofmaenner_F_005.349;false;false;false;false;false;false;nan
Hofmaenner_F_005.350;47.21753378;9.492580897;Hofmaenner_F_005.350;false;false;false;false;false;false;659
Hofmaenner_F_005.351;47.21753022;9.492578892;Hofmaenner_F_005.351;false;false;false;false;false;false;411
Hofmaenner_F_005.352;47.21752757;9.492577656;Hofmaenner_F_005.352;false;false;false;false;false;false;597
Hofmaenner_F_005.353;47.21752457;9.492575579;Hofmaenner_F_005.353;false;false;false;false;false;false;577
Hofmaenner_F_005.354;47.21752139;9.492573882;Hofmaenner_F_005.354;false;false;false;false;false;false;539
Hofmaenner_F_005.355;47.21751839;9.492572138;Hofmaenner_F_005.355;false;false;false;false;false;false;393
Hofmaenner_F_005.356;47.21751568;9.492570434;Hofmaenner_F_005.356;false;false;false;false;false;false;559
Hofmaenner_F_005.357;47.21751277;9.492568727;Hofmaenner_F_005.357;false;false;false;false;false;false;355
Hofmaenner_F_005.358;47.21750959;9.492566909;Hofmaenner_F_005.358;false;false;false;false;false;false;546
Hofmaenner_F_005.359;47.21750641;9.49256504;Hofmaenner_F_005.359;false;true;false;false;false;false;nan
Hofmaenner_F_005.360;47.21750425;9.492563667;Hofmaenner_F_005.360;false;false;false;false;false;false;320
Hofmaenner_F_005.361;47.2175011;9.492561907;Hofmaenner_F_005.361;false;false;false;false;false;false;521
Hofmaenner_F_005.362;47.21749778;9.492559841;Hofmaenner_F_005.362;false;false;false;false;false;false;477
Hofmaenner_F_005.363;47.21749458;9.492558059;Hofmaenner_F_005.363;false;false;false;false;false;false;672
Hofmaenner_F_005.364;47.2174917;9.492556475;Hofmaenner_F_005.364;false;false;false;false;false;true;238
Hofmaenner_F_005.365;47.21748878;9.492554644;Hofmaenner_F_005.365;false;false;false;false;false;false;583
Hofmaenner_F_005.366;47.21748575;9.492553018;Hofmaenner_F_005.366;false;false;false;false;false;false;517
Hofmaenner_F_005.367;47.21748246;9.492551097;Hofmaenner_F_005.367;false;false;true;false;false;false;nan
Hofmaenner_F_005.368;47.21747977;9.492549521;Hofmaenner_F_005.368;false;false;false;false;false;false;446
Hofmaenner_F_005.369;47.21747372;9.492546189;Hofmaenner_F_005.369;false;false;false;false;false;true;262
Hofmaenner_F_005.370;47.21747068;9.492544485;Hofmaenner_F_005.370;false;false;false;false;false;false;514
Hofmaenner_F_005.371;47.21746766;9.492542601;Hofmaenner_F_005.371;false;false;false;false;false;false;626
Hofmaenner_F_005.372;47.217465;9.49254113;Hofmaenner_F_005.372;false;false;false;false;false;false;341
Hofmaenner_F_005.373;47.217462;9.492539515;Hofmaenner_F_005.373;false;false;false;false;false;true;263
Hofmaenner_F_005.374;47.21745867;9.492537508;Hofmaenner_F_005.374;false;false;false;false;false;false;602
Hofmaenner_F_005.375;47.21745554;9.492536012;Hofmaenner_F_005.375;false;false;false;false;false;false;424
Hofmaenner_F_005.376;47.21745268;9.492534269;Hofmaenner_F_005.376;false;false;false;false;false;false;552
Hofmaenner_F_005.377;47.21744979;9.492532466;Hofmaenner_F_005.377;false;false;false;false;false;false;507
Hofmaenner_F_005.378;47.21744657;9.492530717;Hofmaenner_F_005.378;false;false;false;false;false;false;490
Hofmaenner_F_005.379;47.21744316;9.492528987;Hofmaenner_F_005.379;false;false;false;false;false;false;374
Hofmaenner_F_005.380;47.2174404;9.492527338;Hofmaenner_F_005.380;false;false;false;false;false;false;561
Hofmaenner_F_005.381;47.21743745;9.492525562;Hofmaenner_F_005.381;false;false;false;false;false;true;245
Hofmaenner_F_005.382;47.21743425;9.492523673;Hofmaenner_F_005.382;false;false;false;false;false;false;413
Hofmaenner_F_005.383;47.21743116;9.492522194;Hofmaenner_F_005.383;false;false;false;false;false;false;469
Hofmaenner_F_005.384;47.21742838;9.492520312;Hofmaenner_F_005.384;false;false;false;false;false;false;466
Hofmaenner_F_005.385;47.21742289;9.492517307;Hofmaenner_F_005.385;false;false;false;false;false;false;670
Hofmaenner_F_005.386;47.21741988;9.492515614;Hofmaenner_F_005.386;false;false;false;false;false;false;403
Hofmaenner_F_005.387;47.21741683;9.49251382;Hofmaenner_F_005.387;false;false;false;false;false;false;423
Hofmaenner_F_005.388;47.21741351;9.4925121;Hofmaenner_F_005.388;false;false;false;false;false;false;518
Hofmaenner_F_005.389;47.21741014;9.49251025;Hofmaenner_F_005.389;false;false;false;false;false;false;597
Hofmaenner_F_005.390;47.21740716;9.492508514;Hofmaenner_F_005.390;false;false;false;false;false;false;395
Hofmaenner_F_005.391;47.21740453;9.492506842;Hofmaenner_F_005.391;false;false;false;false;false;false;467
Hofmaenner_F_005.392;47.21740122;9.492505061;Hofmaenner_F_005.392;false;false;false;false;false;false;366
Hofmaenner_F_005.393;47.21739849;9.49250351;Hofmaenner_F_005.393;false;false;false;false;false;false;391
Hofmaenner_F_005.394;47.21739537;9.492501676;Hofmaenner_F_005.394;false;false;false;false;false;false;579
Hofmaenner_F_005.395;47.21739272;9.492500163;Hofmaenner_F_005.395;false;false;false;false;false;false;616
Hofmaenner_F_005.396;47.21738933;9.492498077;Hofmaenner_F_005.396;false;false;false;false;false;false;432
Hofmaenner_F_005.397;47.21738677;9.492496932;Hofmaenner_F_005.397;false;false;false;false;false;false;459
Hofmaenner_F_005.398;47.21738335;9.492494933;Hofmaenner_F_005.398;false;false;false;false;false;false;604
Hofmaenner_F_005.399;47.21738076;9.492493313;Hofmaenner_F_005.399;false;false;false;false;false;false;534
